"","age","death_prob_male","death_prob_female","year","region","female","male","total_pop","male_prop","female_prop","death_prop","total_death"
"1462",47,0.004061,0.002649,2019,"Scotland",38807,36183,74990,0.482504333911188,0.517495666088812,0.0033302961194826,250
"1463",48,0.004428,0.00251,2019,"Scotland",40684,37364,78048,0.478731037310373,0.521268962689627,0.0034282061295613,268
"1464",49,0.004768,0.002737,2019,"Scotland",39838,36870,76708,0.480653908327684,0.519346091672316,0.00371320808781353,285
"1465",50,0.005097,0.003153,2019,"Scotland",41306,38352,79658,0.481458233950137,0.518541766049863,0.00408895480679907,326
"1466",51,0.005271,0.00323,2019,"Scotland",42010,38904,80914,0.480806782509825,0.519193217490175,0.00421132664310255,341
"1467",52,0.006062,0.003286,2019,"Scotland",41788,39685,81473,0.487093883863366,0.512906116136634,0.0046381726216047,378
"1468",53,0.006014,0.003683,2019,"Scotland",41718,39080,80798,0.483675338498478,0.516324661501522,0.00481044721403995,389
"1469",54,0.006512,0.003896,2019,"Scotland",42967,40566,83533,0.485628434271485,0.514371565728515,0.00516640398405421,432
"1470",55,0.006382,0.004474,2019,"Scotland",42861,39717,82578,0.480963452735595,0.519036547264405,0.00539167826781952,445
"1471",56,0.00697,0.004429,2019,"Scotland",42331,39677,82008,0.483818651838845,0.516181348161155,0.0056583831943225,464
"1472",57,0.007835,0.005083,2019,"Scotland",41069,38983,80052,0.486970968870234,0.513029031129766,0.00642314410633088,514
"1473",58,0.00802,0.005371,2019,"Scotland",40038,37911,77949,0.486356463841743,0.513643536158257,0.00665935827271678,519
"1474",59,0.009228,0.006091,2019,"Scotland",38559,36551,75110,0.486632938357076,0.513367061642924,0.00761756752762615,572
"1475",60,0.009766,0.00662,2019,"Scotland",38327,35829,74156,0.483157128216193,0.516842871783807,0.00814001232536814,604
"1476",61,0.011152,0.007169,2019,"Scotland",37308,34929,72237,0.483533369325969,0.516466630674031,0.00909491341002533,657
"1477",62,0.011971,0.008239,2019,"Scotland",35879,33993,69872,0.486503892832608,0.513496107167392,0.0100546325280513,703
"1478",63,0.013213,0.008561,2019,"Scotland",34772,32668,67440,0.484400948991696,0.515599051008304,0.0108144332147094,729
"1479",64,0.013342,0.00905,2019,"Scotland",33240,30902,64142,0.481774812135574,0.518225187864426,0.0111177774936859,713
"1480",65,0.015446,0.010251,2019,"Scotland",32525,30652,63177,0.485176567421688,0.514823432578312,0.0127714922677557,807
"1481",66,0.016595,0.011101,2019,"Scotland",31921,29695,61616,0.481936509997403,0.518063490002597,0.0137487591859257,847
"1482",67,0.018316,0.012412,2019,"Scotland",30637,28597,59234,0.482780160043218,0.517219839956782,0.0152623340648952,904
"1483",68,0.020057,0.013378,2019,"Scotland",30747,28491,59238,0.480958168743037,0.519041831256963,0.0165903196090347,983
"1484",69,0.021188,0.014864,2019,"Scotland",30742,28522,59264,0.48127024838013,0.51872975161987,0.0179075530507559,1061
"1485",70,0.022866,0.016309,2019,"Scotland",31247,28850,60097,0.48005724079405,0.51994275920595,0.0194567353278866,1169
"1486",71,0.026069,0.01715,2019,"Scotland",32186,29362,61548,0.477058555923832,0.522941444076168,0.0214048852602847,1317
"1487",72,0.027677,0.019206,2019,"Scotland",34553,31159,65712,0.474175188702216,0.525824811297784,0.0232227380234965,1526
"1488",73,0.030119,0.021327,2019,"Scotland",25804,23197,49001,0.473398502071386,0.526601497928614,0.0254891196302116,1249
"1489",74,0.033888,0.023896,2019,"Scotland",24557,21363,45920,0.46522212543554,0.53477787456446,0.0285444994773519,1311
"1490",75,0.040193,0.028418,2019,"Scotland",24483,21349,45832,0.465809914470239,0.534190085529761,0.0339029117428871,1554
"1491",76,0.043162,0.029604,2019,"Scotland",23565,19433,42998,0.451951253546677,0.548048746453323,0.0357315550955858,1536
"1492",77,0.047079,0.03338,2019,"Scotland",21644,17298,38942,0.444199065276565,0.555800934723435,0.0394650829952237,1537
"1493",78,0.054287,0.039173,2019,"Scotland",19779,15476,35255,0.438973195291448,0.561026804708552,0.0458076408736349,1615
"1494",79,0.060259,0.04158,2019,"Scotland",19651,15365,35016,0.438799405985835,0.561200594014165,0.0497763341044094,1743
"1495",80,0.067389,0.047852,2019,"Scotland",18887,14391,33278,0.432447863453333,0.567552136546667,0.0563007339082878,1874
"1496",81,0.070983,0.05505,2019,"Scotland",17985,13493,31478,0.428648579960607,0.571351420039393,0.0618796578245124,1948
"1497",82,0.079701,0.061103,2019,"Scotland",16792,11888,28680,0.414504881450488,0.585495118549512,0.0688119617852162,1974
"1498",83,0.088483,0.066614,2019,"Scotland",15747,10787,26534,0.406535011683124,0.593464988316876,0.0755045141704982,2003
"1499",84,0.097094,0.074537,2019,"Scotland",14359,9792,24151,0.40544904972879,0.59455095027121,0.0836827142147323,2021
"1500",85,0.108599,0.081309,2019,"Scotland",12976,8391,21367,0.392708382084523,0.607291617915477,0.0920260117470866,1966
"1501",86,0.119465,0.097388,2019,"Scotland",11510,7406,18916,0.391520406005498,0.608479593994502,0.106031596003383,2006
"1502",87,0.136015,0.107677,2019,"Scotland",10625,6474,17099,0.378618632668577,0.621381367331423,0.118406294812562,2025
