"","WeekEnding","Deaths","Gender","WeekNumber","Year","Country"
"1095",2014-01-21,10626.2076472522,"All",3,2014,"EW"
"1096",2014-01-28,10267.3677125706,"All",4,2014,"EW"
"1097",2014-02-04,10196.4876832237,"All",5,2014,"EW"
"1098",2014-02-11,10144.7311172171,"All",6,2014,"EW"
"1099",2014-02-18,10327.4100053422,"All",7,2014,"EW"
"1100",2014-02-25,10480.7250713266,"All",8,2014,"EW"
"1101",2014-03-04,10025.1911670775,"All",9,2014,"EW"
"1102",2014-03-11,9894.40821954701,"All",10,2014,"EW"
"1103",2014-03-18,9963.8756631891,"All",11,2014,"EW"
"1104",2014-03-25,9652.49146005779,"All",12,2014,"EW"
"1105",2014-04-01,9794.51126625913,"All",13,2014,"EW"
"1106",2014-04-08,9905.16026790871,"All",14,2014,"EW"
"1107",2014-04-15,8481.7631140009,"All",15,2014,"EW"
"1108",2014-04-22,8485.66482710803,"All",16,2014,"EW"
"1109",2014-04-29,10424.7350119695,"All",17,2014,"EW"
"1110",2014-05-06,9383.86451276927,"All",18,2014,"EW"
"1111",2014-05-13,8921.97603316337,"All",19,2014,"EW"
"1112",2014-05-20,9708.20803096204,"All",20,2014,"EW"
"1113",2014-05-27,8349.5591899273,"All",21,2014,"EW"
"1114",2014-06-03,8824.29864956217,"All",22,2014,"EW"
"1115",2014-06-10,9688.66895234853,"All",23,2014,"EW"
"1116",2014-06-17,9080.95557019836,"All",24,2014,"EW"
"1117",2014-06-24,8925.87902924872,"All",25,2014,"EW"
"1118",2014-07-01,8847.21052854997,"All",26,2014,"EW"
"1119",2014-07-08,8718.5004308956,"All",27,2014,"EW"
"1120",2014-07-15,9002.25422017102,"All",28,2014,"EW"
"1121",2014-07-22,9058.5293356505,"All",29,2014,"EW"
"1122",2014-07-29,8930.72756259143,"All",30,2014,"EW"
"1123",2014-08-05,8827.92776092258,"All",31,2014,"EW"
"1124",2014-08-12,8729.68967360142,"All",32,2014,"EW"
"1125",2014-08-19,8914.56135808304,"All",33,2014,"EW"
"1126",2014-08-26,8146.32728473702,"All",34,2014,"EW"
"1127",2014-09-02,8958.73300151096,"All",35,2014,"EW"
"1128",2014-09-09,9626.16928064753,"All",36,2014,"EW"
"1129",2014-09-16,9115.04177094297,"All",37,2014,"EW"
"1130",2014-09-23,9049.35459767957,"All",38,2014,"EW"
"1131",2014-09-30,9189.16082959226,"All",39,2014,"EW"
"1132",2014-10-07,9208.87671952019,"All",40,2014,"EW"
"1133",2014-10-14,9312.64716113172,"All",41,2014,"EW"
"1134",2014-10-21,9578.50839688582,"All",42,2014,"EW"
"1135",2014-10-28,9592.81779359886,"All",43,2014,"EW"
"1136",2014-11-04,9631.98719256697,"All",44,2014,"EW"
"1137",2014-11-11,10003.9331445879,"All",45,2014,"EW"
"1138",2014-11-18,9691.65632237599,"All",46,2014,"EW"
"1139",2014-11-25,9635.37451051478,"All",47,2014,"EW"
"1140",2014-12-02,10220.7348483929,"All",48,2014,"EW"
"1141",2014-12-09,10192.3129180711,"All",49,2014,"EW"
"1142",2014-12-16,11736.118435591,"All",50,2014,"EW"
"1143",2014-12-23,9179.39992848621,"All",51,2014,"EW"
"1144",2014-12-31,11503.2243125949,"All",53,2014,"EW"
"1145",2015-01-07,15698.265716566,"All",1,2015,"EW"
"1146",2015-01-14,15438.9421574563,"All",2,2015,"EW"
"1147",2015-01-21,14128.1085107515,"All",3,2015,"EW"
"1148",2015-01-28,13223.4051406458,"All",4,2015,"EW"
"1149",2015-02-04,12211.5099937203,"All",5,2015,"EW"
"1150",2015-02-11,11879.2837474465,"All",6,2015,"EW"
"1151",2015-02-18,11528.0576404007,"All",7,2015,"EW"
"1152",2015-02-25,11428.8880233122,"All",8,2015,"EW"
"1153",2015-03-04,11518.241578304,"All",9,2015,"EW"
"1154",2015-03-11,11128.6500366495,"All",10,2015,"EW"
"1155",2015-03-18,10598.344864019,"All",11,2015,"EW"
"1156",2015-03-25,10657.9355218522,"All",12,2015,"EW"
"1157",2015-04-01,9369.49905440304,"All",13,2015,"EW"
"1158",2015-04-08,9553.35689027328,"All",14,2015,"EW"
"1159",2015-04-15,11438.4290696348,"All",15,2015,"EW"
"1160",2015-04-22,10938.1046737535,"All",16,2015,"EW"
"1161",2015-04-29,10335.1493198993,"All",17,2015,"EW"
"1162",2015-05-06,9041.75577259669,"All",18,2015,"EW"
"1163",2015-05-13,9815.54187542829,"All",19,2015,"EW"
"1164",2015-05-20,10426.7793495974,"All",20,2015,"EW"
"1165",2015-05-27,8406.76055125496,"All",21,2015,"EW"
"1166",2015-06-03,9622.54579232167,"All",22,2015,"EW"
"1167",2015-06-10,9869.22829111991,"All",23,2015,"EW"
"1168",2015-06-17,9308.92879830021,"All",24,2015,"EW"
"1169",2015-06-24,9221.87284220988,"All",25,2015,"EW"
"1170",2015-07-01,9205.30869583413,"All",26,2015,"EW"
"1171",2015-07-08,9089.66496920562,"All",27,2015,"EW"
"1172",2015-07-15,8838.58244775212,"All",28,2015,"EW"
"1173",2015-07-22,8806.22681412962,"All",29,2015,"EW"
"1174",2015-07-29,8646.67647648719,"All",30,2015,"EW"
"1175",2015-08-05,8756.24803793943,"All",31,2015,"EW"
"1176",2015-08-12,9105.04565746919,"All",32,2015,"EW"
"1177",2015-08-19,9108.17283072625,"All",33,2015,"EW"
"1178",2015-08-26,9202.46710125823,"All",34,2015,"EW"
"1179",2015-09-02,8015.48354558228,"All",35,2015,"EW"
"1180",2015-09-09,8868.32174848253,"All",36,2015,"EW"
"1181",2015-09-16,9190.88835261553,"All",37,2015,"EW"
"1182",2015-09-23,9406.29102181317,"All",38,2015,"EW"
"1183",2015-09-30,9430.40528607951,"All",39,2015,"EW"
"1184",2015-10-07,9699.98579305271,"All",40,2015,"EW"
"1185",2015-10-14,9579.57865541242,"All",41,2015,"EW"
"1186",2015-10-21,9656.7287398167,"All",42,2015,"EW"
"1187",2015-10-28,9620.716297857,"All",43,2015,"EW"
"1188",2015-11-04,9891.91918828851,"All",44,2015,"EW"
"1189",2015-11-11,9984.53989359573,"All",45,2015,"EW"
"1190",2015-11-18,9864.89499826147,"All",46,2015,"EW"
"1191",2015-11-25,9756.25329120108,"All",47,2015,"EW"
"1192",2015-12-02,10258.9402334359,"All",48,2015,"EW"
"1193",2015-12-09,10247.1082240345,"All",49,2015,"EW"
"1194",2015-12-16,10704.3411561397,"All",50,2015,"EW"
"1195",2015-12-23,9458.13648085273,"All",51,2015,"EW"
"1196",2015-12-31,8277.27460577455,"All",53,2015,"EW"
"1197",2016-01-07,12525.130940268,"All",1,2016,"EW"
"1198",2016-01-14,11836.5953864076,"All",2,2016,"EW"
"1199",2016-01-21,11392.0006336358,"All",3,2016,"EW"
"1200",2016-01-28,11381.2154901281,"All",4,2016,"EW"
"1201",2016-02-04,11049.8371143064,"All",5,2016,"EW"
"1202",2016-02-11,11199.4506299056,"All",6,2016,"EW"
"1203",2016-02-18,10632.7772756924,"All",7,2016,"EW"
"1204",2016-02-25,10963.2536784036,"All",8,2016,"EW"
"1205",2016-03-03,11304.5811885356,"All",9,2016,"EW"
"1206",2016-03-10,11014.0571359675,"All",10,2016,"EW"
"1207",2016-03-17,11114.1698594303,"All",11,2016,"EW"
"1208",2016-03-24,9770.81153126759,"All",12,2016,"EW"
"1209",2016-03-31,10080.7676889692,"All",13,2016,"EW"
"1210",2016-04-07,11486.9457011938,"All",14,2016,"EW"
"1211",2016-04-14,11500.4932380342,"All",15,2016,"EW"
"1212",2016-04-21,10969.5040871941,"All",16,2016,"EW"
"1213",2016-04-28,10579.7061566298,"All",17,2016,"EW"
"1214",2016-05-05,9147.35058657848,"All",18,2016,"EW"
"1215",2016-05-12,10492.5299810215,"All",19,2016,"EW"
"1216",2016-05-19,10051.561559306,"All",20,2016,"EW"
"1217",2016-05-26,9895.1188254864,"All",21,2016,"EW"
"1218",2016-06-02,7969.10599589115,"All",22,2016,"EW"
"1219",2016-06-09,9635.54173905333,"All",23,2016,"EW"
"1220",2016-06-16,9510.87282049027,"All",24,2016,"EW"
"1221",2016-06-23,9340.70750376768,"All",25,2016,"EW"
"1222",2016-06-30,9262.60620233999,"All",26,2016,"EW"
"1223",2016-07-07,9123.55573351961,"All",27,2016,"EW"
"1224",2016-07-14,9362.56153413514,"All",28,2016,"EW"
"1225",2016-07-21,9359.53923781123,"All",29,2016,"EW"
"1226",2016-07-28,9345.49725806084,"All",30,2016,"EW"
"1227",2016-08-04,9194.4921381087,"All",31,2016,"EW"
"1228",2016-08-11,9189.32719241967,"All",32,2016,"EW"
"1229",2016-08-18,9031.25157034677,"All",33,2016,"EW"
"1230",2016-08-25,9413.86477692216,"All",34,2016,"EW"
"1231",2016-09-01,7978.96570680407,"All",35,2016,"EW"
"1232",2016-09-08,9208.65432005911,"All",36,2016,"EW"
"1233",2016-09-15,9220.97677972331,"All",37,2016,"EW"
"1234",2016-09-22,8942.50270098937,"All",38,2016,"EW"
"1235",2016-09-29,8976.30104605714,"All",39,2016,"EW"
"1236",2016-10-06,9231.13276492851,"All",40,2016,"EW"
"1237",2016-10-13,9673.81512454967,"All",41,2016,"EW"
"1238",2016-10-20,9782.46096427785,"All",42,2016,"EW"
"1239",2016-10-27,9702.67046440253,"All",43,2016,"EW"
"1240",2016-11-03,10085.536478404,"All",44,2016,"EW"
"1241",2016-11-10,10432.4314353927,"All",45,2016,"EW"
"1242",2016-11-17,10672.6503164682,"All",46,2016,"EW"
"1243",2016-11-24,10650.3258993174,"All",47,2016,"EW"
"1244",2016-12-01,10375.1568734345,"All",48,2016,"EW"
"1245",2016-12-08,11220.3964611718,"All",49,2016,"EW"
"1246",2016-12-15,10483.7878941232,"All",50,2016,"EW"
"1247",2016-12-22,11668.6502130642,"All",51,2016,"EW"
"1248",2016-12-30,9429.11838528211,"All",53,2016,"EW"
"1249",2017-01-07,13927.9056277836,"All",1,2017,"EW"
"1250",2017-01-14,13748.1110921539,"All",2,2017,"EW"
"1251",2017-01-21,13525.4655830248,"All",3,2017,"EW"
"1252",2017-01-28,12787.2598118987,"All",4,2017,"EW"
"1253",2017-02-04,12466.7488136948,"All",5,2017,"EW"
"1254",2017-02-11,12180.243475595,"All",6,2017,"EW"
"1255",2017-02-18,11635.259791214,"All",7,2017,"EW"
"1256",2017-02-25,11757.3062808323,"All",8,2017,"EW"
"1257",2017-03-04,11194.3110038238,"All",9,2017,"EW"
"1258",2017-03-11,11042.4205493541,"All",10,2017,"EW"
"1259",2017-03-18,10640.7006763117,"All",11,2017,"EW"
"1260",2017-03-25,10263.1732468563,"All",12,2017,"EW"
"1261",2017-04-01,10048.3905928233,"All",13,2017,"EW"
"1262",2017-04-08,9758.12152470741,"All",14,2017,"EW"
"1263",2017-04-15,8466.08249202091,"All",15,2017,"EW"
"1264",2017-04-22,9957.87795327324,"All",16,2017,"EW"
"1265",2017-04-29,10711.9333916791,"All",17,2017,"EW"
"1266",2017-05-06,9114.71792607382,"All",18,2017,"EW"
"1267",2017-05-13,10790.6293063583,"All",19,2017,"EW"
"1268",2017-05-20,10253.1934199207,"All",20,2017,"EW"
"1269",2017-05-27,9806.63783028536,"All",21,2017,"EW"
"1270",2017-06-03,8385.9986991724,"All",22,2017,"EW"
"1271",2017-06-10,9843.80177535722,"All",23,2017,"EW"
"1272",2017-06-17,9340.40644429671,"All",24,2017,"EW"
"1273",2017-06-24,9632.81442996301,"All",25,2017,"EW"
"1274",2017-07-01,9291.59531106986,"All",26,2017,"EW"
"1275",2017-07-08,9284.28537531942,"All",27,2017,"EW"
"1276",2017-07-15,9360.89584071469,"All",28,2017,"EW"
"1277",2017-07-22,9066.01464374596,"All",29,2017,"EW"
"1278",2017-07-29,8876.04266884923,"All",30,2017,"EW"
"1279",2017-08-05,8955.12080330634,"All",31,2017,"EW"
"1280",2017-08-12,9057.02513833251,"All",32,2017,"EW"
"1281",2017-08-19,9371.25094657112,"All",33,2017,"EW"
"1282",2017-08-26,9207.18390337192,"All",34,2017,"EW"
"1283",2017-09-02,8213.94638454774,"All",35,2017,"EW"
"1284",2017-09-09,9607.75650595827,"All",36,2017,"EW"
"1285",2017-09-16,9424.56403476791,"All",37,2017,"EW"
"1286",2017-09-23,9564.23516838159,"All",38,2017,"EW"
"1287",2017-09-30,9702.39033543738,"All",39,2017,"EW"
"1288",2017-10-07,9795.13934992626,"All",40,2017,"EW"
"1289",2017-10-14,9969.67325611087,"All",41,2017,"EW"
"1290",2017-10-21,9998.33963729255,"All",42,2017,"EW"
"1291",2017-10-28,9733.05857372843,"All",43,2017,"EW"
"1292",2017-11-04,10051.9362718761,"All",44,2017,"EW"
"1293",2017-11-11,10345.8989626737,"All",45,2017,"EW"
"1294",2017-11-18,10308.1500931727,"All",46,2017,"EW"
"1295",2017-11-25,10629.4219474341,"All",47,2017,"EW"
"1296",2017-12-02,10559.8122628625,"All",48,2017,"EW"
"1297",2017-12-09,10773.4718582588,"All",49,2017,"EW"
"1298",2017-12-16,11530.072898855,"All",50,2017,"EW"
"1299",2017-12-23,12051.076196467,"All",51,2017,"EW"
"1300",2017-12-31,10193.358732312,"All",53,2017,"EW"
"1301",2018-01-07,13911.889549226,"All",1,2018,"EW"
"1302",2018-01-14,14950.6923344936,"All",2,2018,"EW"
"1303",2018-01-21,14097.8396550724,"All",3,2018,"EW"
"1304",2018-01-28,13808.3659548373,"All",4,2018,"EW"
"1305",2018-02-04,13041.2475459874,"All",5,2018,"EW"
"1306",2018-02-11,12343.9558145655,"All",6,2018,"EW"
"1307",2018-02-18,12326.6114114942,"All",7,2018,"EW"
"1308",2018-02-25,11672.54023042,"All",8,2018,"EW"
"1309",2018-03-04,11275.7641099738,"All",9,2018,"EW"
"1310",2018-03-11,13217.6249040291,"All",10,2018,"EW"
"1311",2018-03-18,12604.7741747848,"All",11,2018,"EW"
"1312",2018-03-25,11322.9810207393,"All",12,2018,"EW"
"1313",2018-04-01,9866.83818540676,"All",13,2018,"EW"
"1314",2018-04-08,11362.7245466714,"All",14,2018,"EW"
"1315",2018-04-15,12207.7388465661,"All",15,2018,"EW"
"1316",2018-04-22,10826.0197755196,"All",16,2018,"EW"
"1317",2018-04-29,10330.6747627254,"All",17,2018,"EW"
"1318",2018-05-06,9671.32782080956,"All",18,2018,"EW"
"1319",2018-05-13,8850.45710272528,"All",19,2018,"EW"
"1320",2018-05-20,10334.3131560446,"All",20,2018,"EW"
"1321",2018-05-27,9032.74508359144,"All",21,2018,"EW"
"1322",2018-06-03,8516.31583903497,"All",22,2018,"EW"
"1323",2018-06-10,10018.3472453998,"All",23,2018,"EW"
"1324",2018-06-17,9203.57214729721,"All",24,2018,"EW"
"1325",2018-06-24,9266.72859689826,"All",25,2018,"EW"
"1326",2018-07-01,9207.8545729802,"All",26,2018,"EW"
"1327",2018-07-08,9285.2525280905,"All",27,2018,"EW"
"1328",2018-07-15,9250.43852165435,"All",28,2018,"EW"
"1329",2018-07-22,9117.36947858706,"All",29,2018,"EW"
"1330",2018-07-29,9131.82117332658,"All",30,2018,"EW"
"1331",2018-08-05,9241.0367902061,"All",31,2018,"EW"
"1332",2018-08-12,9176.08997488767,"All",32,2018,"EW"
"1333",2018-08-19,8909.38756680302,"All",33,2018,"EW"
"1334",2018-08-26,8622.80582204042,"All",34,2018,"EW"
"1335",2018-09-02,8162.65153570566,"All",35,2018,"EW"
"1336",2018-09-09,9563.79794767266,"All",36,2018,"EW"
"1337",2018-09-16,9156.94384561619,"All",37,2018,"EW"
"1338",2018-09-23,9277.69197598472,"All",38,2018,"EW"
"1339",2018-09-30,9210.39029126056,"All",39,2018,"EW"
"1340",2018-10-07,9566.19292311277,"All",40,2018,"EW"
"1341",2018-10-14,9719.29574223654,"All",41,2018,"EW"
"1342",2018-10-21,9833.23926829034,"All",42,2018,"EW"
"1343",2018-10-28,9515.2107414538,"All",43,2018,"EW"
"1344",2018-11-04,9681.4425472361,"All",44,2018,"EW"
"1345",2018-11-11,10239.4214019631,"All",45,2018,"EW"
"1346",2018-11-18,10121.0176175069,"All",46,2018,"EW"
"1347",2018-11-25,9935.90171401482,"All",47,2018,"EW"
"1348",2018-12-02,10125.5154681248,"All",48,2018,"EW"
"1349",2018-12-09,10260.5437021148,"All",49,2018,"EW"
"1350",2018-12-16,11015.5138050485,"All",50,2018,"EW"
"1351",2018-12-23,9951.96375990706,"All",51,2018,"EW"
"1352",2018-12-31,9071.5365984533,"All",53,2018,"EW"
"1353",2019-01-07,12235.9088165993,"All",1,2019,"EW"
"1354",2019-01-14,12331.3818558105,"All",2,2019,"EW"
"1355",2019-01-21,11767.70370185,"All",3,2019,"EW"
"1356",2019-01-28,11541.1706837281,"All",4,2019,"EW"
"1357",2019-02-04,11371.6485486608,"All",5,2019,"EW"
"1358",2019-02-11,11822.3896405795,"All",6,2019,"EW"
"1359",2019-02-18,11628.8249589913,"All",7,2019,"EW"
"1360",2019-02-25,11138.6020686445,"All",8,2019,"EW"
"1361",2019-03-04,11001.4752212414,"All",9,2019,"EW"
"1362",2019-03-11,10749.0976294805,"All",10,2019,"EW"
"1363",2019-03-18,10517.5395086496,"All",11,2019,"EW"
"1364",2019-03-25,10160.3070181371,"All",12,2019,"EW"
"1365",2019-04-01,9870.98168994021,"All",13,2019,"EW"
"1366",2019-04-08,10364.5184086906,"All",14,2019,"EW"
"1367",2019-04-15,9721.04671611357,"All",15,2019,"EW"
"1368",2019-04-22,9155.90697175264,"All",16,2019,"EW"
"1369",2019-04-29,10902.3108196175,"All",17,2019,"EW"
"1370",2019-05-06,10302.3541229544,"All",18,2019,"EW"
"1371",2019-05-13,9246.01321334578,"All",19,2019,"EW"
"1372",2019-05-20,10706.7854434885,"All",20,2019,"EW"
"1373",2019-05-27,9204.59428383643,"All",21,2019,"EW"
"1374",2019-06-03,8901.68290221551,"All",22,2019,"EW"
"1375",2019-06-10,10108.7061772733,"All",23,2019,"EW"
"1376",2019-06-17,9291.61483767116,"All",24,2019,"EW"
"1377",2019-06-24,9563.51668778434,"All",25,2019,"EW"
"1378",2019-07-01,9306.55164734321,"All",26,2019,"EW"
"1379",2019-07-08,9072.59159164783,"All",27,2019,"EW"
"1380",2019-07-15,9164.54554291675,"All",28,2019,"EW"
"1381",2019-07-22,9058.66355447005,"All",29,2019,"EW"
"1382",2019-07-29,9197.52618672512,"All",30,2019,"EW"
"1383",2019-08-05,9231.54073652904,"All",31,2019,"EW"
"1384",2019-08-12,9071.14468639996,"All",32,2019,"EW"
